Ad1,Ad2,P,A,G,S,T,F,H,I
1,1,0,1,0,1,1,1,0,0
0,0,0,0,1,2,0,1,0,0
1,0,0,1,0,2,1,1,1,1
1,1,1,1,1,1,0,1,1,0
0,1,0,1,1,0,1,1,0,1
0,1,1,0,0,2,1,0,0,0
0,1,1,1,0,1,0,1,0,1
1,1,0,1,0,1,1,1,1,0
0,0,0,1,1,2,1,1,1,1
1,0,0,0,0,1,1,0,0,0
0,1,1,1,0,0,0,0,1,1
0,1,1,0,1,0,1,0,0,0
0,0,1,0,1,0,1,0,0,0
1,0,1,0,1,0,1,0,0,0
0,1,1,1,0,1,1,1,1,1
0,0,0,1,1,2,1,1,1,1
1,0,0,1,1,0,1,1,0,0
0,1,1,1,1,0,0,1,1,0
1,0,1,0,1,1,1,0,0,0
0,1,0,1,1,0,1,0,1,1
1,1,0,1,0,1,0,1,0,1
0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,2,1,1,0,0
1,1,1,0,0,2,0,0,0,0
0,1,1,0,1,0,1,1,0,0
1,1,1,0,1,0,0,1,0,0
0,0,1,0,1,0,1,0,0,1
1,1,1,0,1,0,1,0,1,1
1,1,0,0,0,2,1,0,0,1
0,1,1,1,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,1,1,1
1,1,1,1,1,1,0,1,0,0
0,1,0,1,1,2,0,0,1,1
0,1,1,1,1,0,0,0,1,1
1,1,1,0,1,1,1,0,0,0
1,0,1,0,1,0,1,0,0,1
1,1,1,1,1,1,0,1,1,1
1,0,1,0,1,1,0,0,0,0
0,0,0,0,1,2,1,1,0,0
1,0,1,1,1,1,0,0,1,0
0,1,1,0,1,0,1,0,0,1
1,0,0,1,0,2,1,1,1,1
1,0,1,0,1,0,0,0,0,0
1,1,1,0,1,0,1,1,0,1
1,1,0,0,0,2,1,1,0,0
1,1,0,1,0,1,1,0,0,0
1,1,1,1,1,2,0,1,0,0
1,0,1,1,1,1,0,1,1,1
0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,0,0,0
0,1,0,1,1,2,0,1,1,1
1,1,1,1,1,1,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,0,0,1
0,0,0,0,1,0,0,0,0,0
1,0,1,0,1,1,1,0,0,1
0,0,1,1,1,2,0,1,0,0
0,1,0,1,0,0,1,0,0,0
1,0,1,1,1,1,1,0,1,1
0,0,1,1,0,1,0,1,1,1
1,0,0,1,0,2,1,0,1,1
1,0,0,1,0,1,1,1,1,0
1,1,1,1,1,1,0,1,0,0
1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,2,0,0,0,0
0,0,0,0,1,2,0,0,0,1
0,0,1,0,0,1,1,1,0,0
0,0,1,1,1,0,0,0,1,1
0,0,0,1,1,1,1,1,0,1
0,1,0,0,1,0,1,0,0,0
0,1,0,0,1,2,1,0,0,1
1,1,0,1,0,1,1,1,1,1
1,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,0,0,1,1
0,1,1,0,1,0,1,0,0,0
0,0,1,1,1,0,0,0,1,1
0,1,0,1,0,2,1,1,0,0
0,1,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0,0,0,1
1,1,1,0,1,0,0,0,0,0
1,1,1,1,1,0,0,1,1,1
0,1,0,1,1,2,0,1,1,1
1,0,1,1,1,1,1,0,1,1
1,1,1,0,1,1,0,1,0,0
0,1,0,1,0,2,1,0,0,1
1,0,1,1,1,0,0,1,1,1
1,1,1,0,1,0,1,0,0,0
1,0,1,1,1,1,0,1,1,1
0,0,1,1,0,0,0,1,1,1
0,0,0,1,1,0,0,0,0,1
0,1,0,1,1,0,1,1,0,0
1,1,0,0,0,0,0,0,0,1
1,1,0,1,0,2,1,0,1,0
0,1,1,0,0,1,1,0,0,0
1,0,1,1,1,1,0,1,1,1
1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,1,1,1,1,1,1,0
0,1,0,1,1,2,1,0,1,1
1,1,0,0,0,0,1,1,1,1
1,0,1,0,1,2,0,0,0,0
0,1,1,0,0,0,1,0,0,1
1,0,1,0,1,1,1,0,0,0
0,0,1,1,1,0,0,0,1,0
1,1,1,0,1,0,0,0,0,1
1,0,1,0,1,1,1,1,0,0
0,0,0,1,1,0,0,0,1,1
0,1,1,0,0,0,0,0,0,0
0,1,0,1,1,2,1,0,0,0
0,1,0,0,0,2,1,0,0,1
0,1,0,1,1,0,0,1,1,1
0,0,0,0,1,2,1,1,0,0
0,0,1,0,1,0,0,0,0,1
0,0,0,1,0,2,0,1,0,0
0,1,0,1,1,0,1,1,0,1
1,1,1,1,1,0,0,0,1,1
1,1,1,1,1,2,0,0,1,1
0,0,1,1,1,2,0,0,1,0
1,0,1,0,1,1,0,0,0,0
0,0,1,1,1,0,0,1,1,1
1,1,0,1,1,0,1,0,0,0
0,0,1,1,0,0,1,1,1,1
1,0,0,1,0,2,0,1,1,1
1,1,0,1,0,1,1,1,1,1
1,0,0,0,0,0,1,0,0,0
1,1,0,1,0,2,0,0,1,0
0,0,1,0,0,1,0,0,0,0
0,1,1,0,0,2,0,0,0,0
0,1,1,1,1,0,0,0,1,1
1,1,1,1,1,1,0,1,1,1
1,0,1,0,1,0,1,0,0,0
0,1,1,0,0,0,1,0,0,0
0,1,1,0,1,1,1,1,0,0
0,0,1,0,0,2,1,0,0,0
0,0,1,1,0,0,0,0,1,1
1,0,0,1,0,1,1,0,0,1
1,0,0,0,0,1,0,0,0,1
1,0,0,1,0,1,1,1,1,1
0,1,0,0,1,0,1,0,0,0
0,1,0,1,1,1,1,1,1,1
0,1,0,0,1,0,1,0,0,0
1,0,0,1,1,1,0,0,0,0
1,1,1,1,1,0,0,1,1,1
1,1,0,0,0,2,0,0,0,0
0,1,0,0,1,0,1,1,0,0
1,0,0,0,0,0,1,0,0,1
1,1,1,0,1,0,1,0,1,1
0,1,1,0,0,2,1,0,1,1
0,0,0,1,1,2,1,1,1,1
1,0,0,0,0,2,0,0,0,0
1,1,0,1,1,1,1,0,1,0
1,1,1,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0,0,0
0,1,1,0,0,0,1,0,0,0
0,1,1,0,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,1,0,0,0
1,1,0,0,0,2,1,0,0,0
0,1,1,1,0,1,0,1,1,1
0,1,0,0,1,2,0,0,0,0
1,1,1,0,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,0,1,0,0
0,1,1,1,1,2,0,0,1,1
0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,1,1,1
0,1,0,0,0,0,1,1,0,0
0,0,1,1,1,2,0,1,1,1
1,1,1,0,1,1,1,0,0,1
0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,2,1,0,0,1
0,1,1,1,1,0,0,1,1,1
1,1,0,0,0,2,0,0,0,0
1,1,0,0,0,2,0,0,0,0
1,1,1,0,1,1,1,1,0,0
0,1,0,0,1,0,0,0,0,0
1,0,1,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1
0,1,0,1,1,0,1,0,0,0
0,1,1,1,1,0,0,1,1,1
0,1,1,1,1,2,0,0,1,1
0,1,0,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,0,0
0,1,0,1,1,2,1,1,1,0
0,0,0,1,1,2,1,1,1,1
1,1,1,0,1,1,1,0,0,0
0,1,0,0,1,0,0,0,0,0
1,1,0,0,0,1,1,1,0,0
1,0,1,1,1,1,0,1,1,1
0,0,0,1,0,0,1,1,1,1
1,0,0,0,1,0,1,1,0,0
1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,0,1,1,1
1,0,0,0,0,1,1,0,0,1
1,1,0,1,0,2,0,1,1,1
0,1,0,0,1,0,0,0,0,1
0,0,0,1,1,2,0,1,0,0
0,0,1,0,0,2,1,0,1,0
1,0,0,0,0,1,1,0,0,0
1,1,1,0,1,1,1,0,0,0
0,0,0,0,1,0,1,0,1,1
1,1,1,1,1,1,0,1,1,1
0,1,0,0,1,0,1,0,0,1
0,0,0,1,1,2,1,1,1,1
1,0,0,0,0,2,0,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,1,1,0,0,1,1,1
0,1,1,0,1,0,1,1,0,1
1,0,0,1,0,1,0,1,0,1
1,0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,1,0,1,1
0,0,1,0,0,1,0,0,0,1
1,0,1,1,1,0,0,1,0,0
1,0,0,1,0,0,1,0,0,0
0,1,0,1,0,2,1,1,1,1
1,1,1,1,1,1,0,1,1,1
0,0,1,1,0,1,0,1,0,0
1,0,1,1,1,1,0,1,1,1
1,1,1,1,1,2,0,0,1,1
0,0,0,1,1,0,1,0,0,0
1,1,1,0,1,1,0,0,0,0
1,1,1,0,1,0,0,0,0,1
1,1,0,1,0,2,1,0,0,1
1,0,1,1,1,0,0,1,1,1
0,1,1,0,0,1,1,0,0,0
1,0,1,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,1,1,1,1,1
1,1,0,1,0,2,0,1,1,1
0,0,1,0,0,2,1,0,0,0
0,0,0,0,1,0,1,0,0,0
1,1,0,0,0,1,1,0,0,0
1,1,0,1,0,2,1,1,1,0
1,0,1,1,1,1,0,0,1,1
0,0,0,0,1,0,1,0,0,0
1,1,0,1,0,1,1,1,1,1
0,1,0,1,0,0,1,0,0,0
0,0,1,1,0,1,0,1,1,1
0,0,1,0,1,0,0,1,0,1
0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,1,0,0,1
0,0,0,1,0,2,1,1,1,0
1,1,0,1,0,0,1,0,0,1
0,0,1,0,1,0,1,0,0,0
0,1,1,0,0,0,1,0,0,0
0,1,1,1,0,2,0,0,1,1
0,1,1,0,1,0,0,0,0,1
1,1,1,0,1,0,1,0,0,0
1,1,1,0,1,1,1,0,0,0
1,1,1,1,1,1,0,0,1,1
0,0,1,1,0,1,0,1,1,1
0,0,0,0,1,1,1,1,0,0
0,1,1,1,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0
0,0,0,1,1,2,0,1,0,1
0,0,0,1,1,2,1,1,0,0
0,1,1,0,1,0,1,0,0,0
0,0,1,1,1,2,0,1,1,0
0,0,0,1,1,0,1,1,0,0
1,0,0,1,0,2,0,1,0,1
0,1,0,0,1,0,0,0,0,1
0,0,0,1,1,0,0,0,1,0
0,0,1,1,0,2,0,0,0,0
0,1,1,1,0,0,0,0,0,1
0,1,0,0,0,1,1,1,0,0
0,0,0,1,1,0,1,1,0,0
1,1,1,1,1,0,0,1,0,0
1,0,1,0,0,0,1,0,0,0
1,1,0,1,0,2,1,0,0,1
0,1,0,1,1,0,1,1,1,1
1,1,1,0,1,0,0,0,0,0
1,1,1,0,1,1,0,0,0,0
0,1,0,1,1,0,1,0,1,0
1,0,0,1,1,1,0,1,0,1
1,1,1,0,1,0,1,0,0,0
1,1,0,1,0,1,0,1,1,1
1,1,1,1,1,1,0,1,1,1
0,1,1,0,1,2,1,1,0,0
0,1,0,0,1,0,1,0,1,1
0,1,1,1,0,1,0,0,1,1
0,1,1,0,0,0,0,0,0,0
1,1,1,1,1,2,0,1,0,1
0,0,0,1,1,2,1,1,1,1
1,0,0,1,0,1,0,1,1,1
0,1,1,0,1,0,0,1,0,0
1,1,1,0,1,1,1,1,0,1
0,1,1,0,0,0,1,0,0,0
1,1,1,1,1,0,0,1,0,0
1,0,1,0,1,2,0,1,0,1
1,1,1,0,1,0,1,0,0,0
0,1,0,1,1,0,1,1,1,0
0,0,0,0,1,2,1,1,0,0
1,1,0,0,0,1,1,0,0,0
0,1,0,0,1,0,1,0,0,1
1,1,0,1,0,2,1,0,1,1
1,0,1,0,1,0,0,0,0,1
1,0,1,0,1,1,0,0,0,0
1,1,1,1,1,1,0,1,1,0
0,0,0,1,1,1,0,1,0,0
0,1,1,1,0,0,0,1,1,1
1,1,1,0,1,0,0,0,0,0
0,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,1
1,1,1,0,1,0,1,0,0,1
1,1,1,1,1,0,0,0,1,1
0,1,0,0,0,2,0,0,0,1
0,1,0,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0,0,1,1
1,1,0,0,0,2,0,1,0,0
1,1,1,0,1,0,1,0,0,1
1,0,0,0,1,1,0,0,0,1
1,1,1,1,1,0,0,1,1,1
1,1,1,1,1,0,0,0,1,1
0,0,0,1,1,0,0,1,1,1
0,1,1,1,1,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0
0,1,1,0,0,1,1,1,0,0
1,0,0,1,0,2,1,0,1,1
0,0,0,1,1,2,1,1,1,0
1,1,0,1,0,1,0,1,0,0
0,1,0,0,0,1,0,0,0,1
1,0,1,0,1,1,1,0,0,0
1,0,1,0,1,1,1,0,0,1
0,0,0,0,1,2,1,0,0,0
1,1,1,1,1,2,0,0,1,1
0,1,0,1,1,2,1,1,1,1
0,1,0,1,1,2,0,1,1,0
0,1,1,1,0,2,0,0,1,0
1,0,1,1,1,1,0,0,0,1
0,0,0,0,1,0,1,0,0,0
0,0,1,1,0,0,0,1,0,0
1,1,1,1,1,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0
1,0,0,1,0,1,1,1,1,1
1,1,1,1,1,0,0,0,1,1
1,1,1,0,1,0,1,1,0,0
1,0,0,0,0,2,0,0,1,0
0,1,1,0,0,2,1,0,0,0
0,1,0,0,1,0,1,0,0,1
0,1,0,0,0,2,1,0,0,0
1,1,0,1,1,1,0,0,1,1
1,1,1,1,1,1,0,0,1,1
0,0,1,1,0,1,0,1,1,1
0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,2,1,1,1,1
0,1,1,1,1,0,0,0,0,0
1,0,1,1,1,1,1,1,0,1
1,0,1,1,1,1,0,1,1,1
1,1,1,1,0,2,0,1,1,1
1,1,1,0,1,1,0,0,0,0
0,1,0,1,1,1,0,1,1,1
0,0,0,1,1,2,1,1,1,1
1,0,1,1,1,1,0,1,0,0
0,1,1,0,1,2,1,1,0,1
0,0,0,0,1,0,1,0,0,1
0,0,0,1,1,2,1,1,0,0
1,0,1,1,1,0,0,1,1,1
1,0,1,0,1,0,1,0,0,1
1,1,0,1,0,1,1,1,0,0
1,1,1,1,1,1,0,1,1,1
1,0,1,0,1,1,1,0,0,0
0,1,0,1,1,2,1,1,1,1
1,1,0,1,0,2,1,1,1,1
1,1,1,1,1,1,0,1,1,1
0,0,1,0,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0
0,1,1,0,0,1,1,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,1,1,2,1,1,1,1
1,1,1,1,1,0,0,1,1,1
1,1,0,0,0,2,1,0,0,0
0,1,1,1,1,0,0,0,1,1
0,1,0,1,0,1,1,1,0,0
0,1,1,1,1,2,0,0,1,1
0,1,1,0,1,0,0,0,0,0
0,1,1,1,0,0,0,0,0,1
0,1,1,0,1,0,1,0,0,0
1,0,1,1,1,1,0,1,0,0
0,1,1,0,1,2,0,0,0,0
1,1,1,0,1,2,1,0,0,0
1,1,1,0,1,0,0,1,0,1
0,0,1,1,0,1,0,1,1,1
0,0,1,0,1,0,0,0,0,0
0,1,0,1,1,0,1,0,1,0
1,1,0,1,0,0,0,1,0,0
1,0,1,1,0,2,0,1,1,1
0,0,0,1,0,1,0,1,1,1
0,0,0,1,0,1,0,1,0,0
0,0,1,1,1,1,1,1,1,1
0,0,1,1,0,0,0,1,1,1
1,0,0,1,0,2,0,1,1,0
0,1,1,0,0,0,1,1,0,0
1,1,0,0,0,2,1,0,0,1
1,0,1,1,1,0,0,1,1,1
1,0,1,0,1,1,1,0,0,0
1,0,0,0,0,2,1,0,0,1
0,1,1,0,1,0,1,0,0,0
0,0,1,1,0,0,0,1,0,0
0,1,0,0,1,2,0,1,0,0
0,1,1,0,1,0,1,0,0,0
0,0,0,0,1,2,0,0,0,1
0,1,1,0,0,0,1,0,0,0
1,0,1,0,1,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1
0,1,1,1,0,1,0,0,0,1
1,1,1,0,1,1,0,0,0,0
0,0,1,1,0,2,1,1,0,0
0,0,0,1,1,2,0,1,0,0
1,1,1,1,1,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,1,1
0,1,0,0,0,2,0,0,0,0
1,1,1,0,1,1,1,0,0,0
0,1,0,0,0,2,0,0,0,0
0,1,1,1,1,2,0,0,1,1
1,1,1,1,1,1,0,1,1,1
0,1,0,0,1,0,1,0,0,1
1,1,1,0,1,1,0,1,0,0
1,0,0,0,0,2,0,0,1,0
1,1,1,0,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,0
0,1,1,0,1,0,1,0,0,1
0,1,0,0,0,0,0,1,0,0
1,1,1,1,1,0,0,1,1,1
1,1,1,1,1,1,0,1,1,1
0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,1,0,0,1
0,1,1,0,1,2,1,0,0,0
1,0,1,1,1,1,0,0,1,1
0,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1
1,0,1,1,1,0,0,1,1,1
0,0,0,1,1,1,1,1,1,1
1,1,1,0,1,0,1,0,0,0
1,0,0,0,0,2,1,0,0,1
1,0,1,0,1,0,1,0,0,0
1,1,0,0,0,2,1,0,0,0
1,0,0,1,1,0,1,1,1,1
0,0,1,0,0,2,1,0,0,0
1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,0,0,1,1
0,1,1,0,1,0,1,1,1,1
1,0,0,0,0,2,1,0,1,1
0,1,1,1,0,2,0,0,1,0
0,1,0,0,1,0,1,0,0,0
0,0,1,0,0,0,1,0,0,0
0,0,0,1,1,1,1,1,0,1
1,1,1,0,1,0,0,0,0,1
1,0,0,0,0,2,0,0,0,1
1,1,1,0,1,1,1,0,0,1
1,1,1,1,1,0,1,1,1,1
1,1,1,0,1,0,1,0,0,1
1,1,0,0,0,1,1,0,0,1
1,0,1,1,1,0,0,1,0,1
1,0,1,0,1,1,0,0,0,0
1,0,0,0,0,1,1,1,0,0
0,1,1,0,1,0,1,0,0,1
0,1,1,1,0,1,0,1,0,0
1,0,1,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0
0,0,0,1,1,2,1,1,1,1
1,0,1,0,0,0,1,0,0,0
1,1,1,1,1,1,0,0,1,1
1,0,0,1,1,0,1,1,0,0
0,1,0,0,1,0,0,0,0,1
1,0,1,0,1,0,1,0,0,0
1,0,1,0,1,1,1,0,0,0
0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,1,1
0,0,1,1,0,1,0,0,1,1
1,0,0,1,0,0,0,1,1,1
1,1,0,1,0,2,1,0,0,1
0,0,1,1,1,2,0,1,1,0
1,1,1,0,1,0,0,0,0,1
0,0,1,1,1,2,0,1,1,1
1,1,0,1,0,2,1,0,0,0
1,1,0,0,0,0,0,0,0,1
1,1,0,0,0,2,0,1,0,0
1,1,1,0,1,0,0,0,0,0
1,0,1,0,1,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0
1,1,0,0,0,1,0,1,0,0
1,1,1,1,0,2,0,0,1,1
1,0,1,0,1,0,0,0,0,0
1,1,1,0,1,0,1,0,0,0
1,1,0,1,0,1,0,0,0,0
0,1,1,0,1,0,1,0,0,1
0,1,1,0,0,1,1,1,0,0
1,1,0,0,1,1,0,0,0,0
1,1,1,1,1,1,1,0,1,1
1,1,0,0,1,1,1,0,0,0
1,1,1,1,1,0,1,1,1,1
0,1,1,0,1,2,1,0,0,0
1,0,1,1,1,0,0,1,1,1
0,0,1,1,0,1,0,1,1,1
1,0,0,1,0,2,1,1,1,1
1,0,0,0,0,2,1,0,0,1
0,0,1,1,0,0,0,1,1,1
1,1,1,0,1,1,1,0,0,0
0,1,1,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0
1,0,1,0,1,0,1,0,0,0
0,0,0,1,1,0,1,0,0,0
1,1,0,1,1,0,1,1,0,1
1,0,1,0,1,1,1,0,0,1
1,0,0,1,0,2,0,0,0,0
1,0,1,0,1,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,2,1,0,0,0
1,0,1,1,1,0,0,0,0,1
0,0,0,0,1,2,1,0,0,0
1,1,1,0,1,0,1,0,0,1
0,1,1,0,0,0,1,0,0,0
0,0,0,1,1,0,1,1,0,0
1,1,1,1,1,0,0,0,1,1
0,1,1,1,1,2,0,1,1,0
1,1,1,0,1,0,1,1,0,0
1,1,0,1,1,1,1,0,1,1
0,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,0
1,0,0,1,0,2,1,1,1,0
0,0,0,1,1,2,0,1,1,1
0,1,0,1,1,1,0,1,1,1
1,0,1,0,1,1,1,0,0,1
0,0,1,1,1,0,0,1,1,1
1,0,1,1,1,1,0,1,1,1
0,1,1,0,1,2,1,1,0,1
0,0,1,1,1,0,0,0,0,1
0,1,0,1,1,0,1,0,1,1
1,1,1,0,1,0,1,0,0,0
0,1,1,0,1,0,0,0,0,1
1,1,1,0,1,1,1,0,0,0
1,0,1,1,1,0,0,0,1,1
0,1,1,0,0,1,1,0,0,0
1,0,1,1,1,0,0,1,1,1
0,1,1,0,0,0,1,0,0,0
1,0,1,1,1,0,1,1,1,1
1,0,1,1,1,1,1,1,0,0
1,1,1,1,1,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,1,1
1,0,1,1,1,0,0,1,1,0
1,1,0,0,0,2,1,0,0,0
1,0,0,0,0,1,1,0,0,0
0,1,0,1,1,0,0,0,1,1
0,1,0,0,0,2,0,1,0,0
1,1,1,0,1,1,1,1,0,0
1,1,1,0,1,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,0,0,0,1,1
1,1,0,1,0,2,1,1,0,0
0,1,0,0,1,0,0,0,0,1
1,1,0,0,0,2,1,0,0,0
0,0,0,0,1,0,0,0,0,0
0,1,0,1,1,0,1,1,0,0
1,1,0,1,0,2,0,0,1,1
0,1,0,1,1,0,1,0,0,0
1,0,1,1,1,1,0,0,1,1
0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,0,1,1,0,0
0,0,1,1,0,2,0,1,1,1
0,1,0,0,1,0,1,0,0,1
0,0,1,1,1,2,0,1,1,1
0,0,1,1,1,2,0,1,1,1
1,0,0,1,0,1,1,1,1,1
1,0,1,1,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,2,0,1,0,0
0,1,1,1,0,0,0,0,1,1
1,0,0,1,0,2,1,1,1,1
0,0,0,1,1,2,1,1,1,1
1,0,0,1,1,0,1,1,1,1
0,0,0,1,0,0,1,0,1,1
0,1,1,1,0,1,0,1,1,0
0,0,0,0,1,2,0,1,0,0
1,1,1,1,1,0,0,0,0,1
0,1,0,0,1,0,1,0,0,1
0,0,1,1,1,2,0,1,0,1
1,1,1,0,1,0,1,0,0,0
0,0,1,0,1,0,1,0,0,1
0,1,1,0,1,1,0,1,0,1
1,0,1,0,1,1,0,0,0,0
0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,0,0,0,0,1
0,0,1,1,0,1,0,1,0,0
1,1,0,0,0,2,0,0,0,0
0,0,1,1,1,2,0,1,1,1
1,1,0,1,0,1,1,1,0,0
0,1,0,0,1,0,0,0,0,0
1,1,1,0,1,1,1,0,0,1
1,0,0,1,0,1,1,1,0,0
0,1,1,0,1,0,0,0,0,1
1,0,1,1,1,1,0,1,1,1
0,1,0,1,1,0,1,0,1,1
0,0,1,0,1,0,1,0,0,1
1,0,1,0,1,0,1,0,0,1
1,0,0,1,1,0,1,1,0,1
1,1,0,0,0,2,0,0,0,0
0,1,1,0,1,0,1,0,0,0
0,0,1,1,1,2,0,1,1,1
0,1,1,0,0,0,1,0,0,0
1,0,1,1,1,0,0,0,1,0
0,0,1,0,0,0,1,0,0,0
1,1,1,0,1,1,1,1,0,0
0,1,1,0,1,2,1,1,0,1
0,0,0,1,0,0,1,0,1,1
1,1,1,1,1,1,0,0,1,1
1,0,0,0,0,0,1,0,0,1
0,1,0,1,1,2,0,1,1,1
0,1,1,0,0,2,1,0,0,1
1,0,1,0,1,0,0,0,0,1
0,0,0,0,1,2,0,0,0,1
1,0,0,0,0,2,1,0,0,0
1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,1,1,1,0,0
0,1,0,1,1,0,1,0,1,1
1,1,1,0,1,0,0,0,0,1
1,0,0,1,0,2,0,1,0,1
1,1,0,1,0,2,1,1,0,1
1,0,1,0,1,0,1,0,0,0
0,1,0,1,1,2,1,0,1,1
0,0,0,1,1,0,1,1,1,1
1,1,0,1,0,2,1,1,1,1
0,0,0,1,1,2,1,1,1,0
1,0,0,1,0,1,1,1,1,1
0,0,1,1,1,0,0,1,1,1
1,0,0,1,0,2,0,1,0,1
0,1,0,0,1,0,0,0,0,1
0,0,0,1,1,1,1,1,1,1
1,1,1,0,1,0,0,1,0,0
0,0,0,1,1,1,1,1,1,1
1,0,0,0,0,0,1,1,0,0
0,0,0,0,1,2,1,0,0,0
0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,1,0,0,1
0,1,1,1,0,1,0,0,0,0
0,1,1,0,1,2,1,0,0,0
0,1,1,0,0,0,1,0,0,0
1,0,0,1,1,2,1,1,0,1
1,0,1,0,1,2,1,0,0,0
0,0,1,0,1,0,0,0,0,0
0,0,0,1,1,2,0,0,1,1
1,0,1,0,1,0,1,0,0,0
1,1,0,1,1,1,1,0,1,1
1,0,0,1,0,2,1,1,1,1
0,1,0,1,1,0,0,1,1,0
0,0,1,0,0,1,1,0,0,0
1,0,0,1,0,2,1,1,1,1
0,1,0,1,1,2,1,1,1,1
1,1,1,0,1,0,1,0,0,0
0,0,1,1,1,2,0,0,1,1
1,1,0,1,0,0,1,0,1,0
1,1,0,1,0,2,1,1,1,1
1,1,1,0,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,2,1,1,1,1
0,1,0,0,0,0,0,0,0,1
1,0,0,1,1,1,1,1,1,1
1,1,0,1,0,0,1,0,0,0
0,0,1,1,1,2,0,1,0,0
1,0,0,0,0,2,0,0,0,0
1,1,0,1,0,0,1,0,0,1
1,1,0,1,0,2,0,0,1,1
1,1,0,0,0,1,1,0,0,0
0,1,1,0,0,0,1,1,0,1
0,1,0,0,0,2,0,1,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,2,0,0,1,0
0,0,0,0,1,2,0,0,0,1
0,1,1,1,1,2,0,0,0,0
0,0,1,0,0,0,1,0,0,0
0,1,1,0,0,2,1,1,0,0
1,1,0,1,1,0,0,1,1,1
0,1,1,0,1,2,1,0,0,0
0,1,0,0,1,2,0,0,0,1
0,0,0,1,0,0,0,1,1,0
0,1,1,1,0,1,0,1,1,1
1,1,1,1,1,1,0,0,1,1
1,1,0,1,0,2,1,1,1,1
1,1,1,1,1,1,0,1,1,0
1,0,1,0,1,0,1,0,0,0
0,0,0,1,1,2,1,1,1,1
1,1,1,0,1,1,1,1,0,0
